"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","PERNUM","PERWT","FAMSIZE","SEX","AGE","MARST","FERTYR","RACE","RACED","CITIZEN","SPEAKENG","HCOVANY","EDUC","EDUCD","EMPSTAT","EMPSTATD","FTOTINC"
2021,202101,825746,2021001060590,221.0,2021008257461,4630,130234,1,1,220.0,1,2,54,6,0,8,845,3,3,2,6,64,1,10,15200
2021,202101,825843,2021001064413,92.0,2021008258431,4630,130134,1,1,93.0,3,1,65,1,0,8,826,2,5,2,11,114,1,10,100020
2021,202101,825843,2021001064413,92.0,2021008258431,4630,130134,1,2,121.0,3,2,60,1,0,8,826,2,6,2,6,65,3,30,100020
2021,202101,825843,2021001064413,92.0,2021008258431,4630,130134,1,3,114.0,3,2,35,6,1,8,826,2,4,1,7,71,1,10,100020
2021,202101,825844,2021001064437,75.0,2021008258441,4630,130134,1,1,74.0,3,2,32,6,1,7,700,0,3,2,5,50,2,20,60
2021,202101,825844,2021001064437,75.0,2021008258441,4630,130134,1,2,76.0,3,1,43,6,0,2,200,0,3,2,6,65,3,30,60
2021,202101,825844,2021001064437,75.0,2021008258441,4630,130134,1,3,69.0,3,1,11,6,0,7,700,0,3,2,2,22,0,0,60
2021,202101,825912,2021001067645,148.0,2021008259121,4630,130234,1,1,148.0,2,1,58,2,0,2,200,0,3,2,6,61,1,10,61000
2021,202101,825912,2021001067645,148.0,2021008259121,4630,130234,1,2,204.0,2,1,5,6,0,2,200,0,3,2,1,12,0,0,61000
2021,202101,825966,2021001069765,172.0,2021008259661,4630,130134,1,1,172.0,4,1,35,6,0,7,700,3,6,2,1,16,1,10,28000
2021,202101,825966,2021001069765,172.0,2021008259661,4630,130134,1,2,136.0,4,2,32,6,1,7,700,3,6,1,1,16,2,20,28000
2021,202101,825966,2021001069765,172.0,2021008259661,4630,130134,1,3,170.0,4,1,40,6,0,7,700,3,1,1,1,15,1,10,28000
2021,202101,825966,2021001069765,172.0,2021008259661,4630,130134,1,4,52.0,4,1,19,6,0,7,700,3,6,1,4,40,1,10,28000
2021,202101,825973,2021001070005,64.0,2021008259731,4630,130234,1,1,64.0,4,2,33,4,1,6,610,2,3,2,6,63,1,10,47000
2021,202101,825973,2021001070005,64.0,2021008259731,4630,130234,1,2,49.0,4,1,34,6,0,6,610,2,3,2,7,71,2,20,47000
2021,202101,825973,2021001070005,64.0,2021008259731,4630,130234,1,3,50.0,4,1,10,6,0,6,610,0,3,2,1,17,0,0,47000
2021,202101,825973,2021001070005,64.0,2021008259731,4630,130234,1,4,46.0,4,2,2,6,0,6,610,0,0,2,0,1,0,0,47000
2021,202101,826017,2021001071410,103.0,2021008260171,4630,130134,1,1,104.0,1,1,33,6,0,7,700,3,5,2,6,63,1,10,60000
2021,202101,826106,2021001074832,110.0,2021008261061,4630,130134,1,1,110.0,3,1,62,1,0,1,100,2,5,2,3,30,1,10,173000
2021,202101,826106,2021001074832,110.0,2021008261061,4630,130134,1,2,112.0,3,2,60,1,0,1,100,2,4,2,10,101,1,10,173000
2021,202101,826106,2021001074832,110.0,2021008261061,4630,130134,1,3,67.0,3,1,27,6,0,1,100,0,4,2,10,101,2,20,173000
2021,202101,826126,2021001075615,87.0,2021008261261,4630,130234,1,1,86.0,3,1,28,6,0,7,700,0,4,2,10,101,1,10,87000
2021,202101,826126,2021001075615,87.0,2021008261261,4630,130234,1,2,83.0,3,1,29,6,0,7,700,0,3,2,6,63,1,10,87000
2021,202101,826126,2021001075615,87.0,2021008261261,4630,130234,1,3,82.0,3,2,58,5,0,7,700,2,4,2,6,63,1,10,87000
2021,202101,826138,2021001076170,213.0,2021008261381,4630,130134,1,1,213.0,2,1,39,1,0,1,100,0,3,2,10,101,1,10,163720
2021,202101,826138,2021001076170,213.0,2021008261381,4630,130134,1,2,202.0,2,2,46,1,1,1,100,0,3,2,11,114,1,10,163720
2021,202101,826144,2021001076389,106.0,2021008261441,4630,130134,1,1,106.0,4,2,50,6,1,2,200,3,5,2,7,71,1,10,50000
2021,202101,826144,2021001076389,106.0,2021008261441,4630,130134,1,2,113.0,4,1,61,6,0,2,200,3,6,1,6,64,1,10,50000
2021,202101,826144,2021001076389,106.0,2021008261441,4630,130134,1,3,159.0,4,1,16,6,0,2,200,0,5,2,4,40,3,30,50000
2021,202101,826144,2021001076389,106.0,2021008261441,4630,130134,1,4,128.0,4,1,19,6,0,2,200,0,5,1,6,63,3,30,50000
2021,202101,826178,2021001077670,65.0,2021008261781,4630,130134,1,1,65.0,2,2,23,1,1,7,700,0,4,1,6,64,3,30,112000
2021,202101,826178,2021001077670,65.0,2021008261781,4630,130134,1,2,53.0,2,1,24,1,0,7,700,0,4,2,10,101,1,10,112000
2021,202101,826362,2021001085887,120.0,2021008263621,4630,130134,1,1,119.0,2,1,49,1,0,7,700,3,6,1,6,63,1,10,58000
2021,202101,826362,2021001085887,120.0,2021008263621,4630,130134,1,2,123.0,2,2,44,1,1,7,700,3,6,1,6,63,1,10,58000
2021,202101,826374,2021001086513,156.0,2021008263741,4630,130134,1,1,156.0,2,2,27,6,1,2,200,0,3,2,10,101,1,10,60150
2021,202101,826374,2021001086513,156.0,2021008263741,4630,130134,1,2,156.0,2,2,27,6,1,2,200,0,3,2,10,101,1,10,60150
2021,202101,826386,2021001086762,45.0,2021008263861,4630,130234,1,1,45.0,1,2,82,5,0,2,200,0,3,2,7,71,1,10,60400
2021,202101,826449,2021001088958,65.0,2021008264491,4630,130234,1,1,64.0,1,1,53,6,0,8,830,0,3,2,7,71,1,10,97000
2021,202101,826507,2021001091160,55.0,2021008265071,4630,130234,1,1,55.0,1,2,63,6,0,8,845,0,3,2,7,71,3,30,10100
2021,202101,826598,2021001094691,159.0,2021008265981,4630,130134,1,1,159.0,1,2,74,5,0,7,700,0,1,2,1,17,3,30,11200
2021,202101,826613,2021001095198,55.0,2021008266131,4630,130234,1,1,55.0,4,2,31,6,1,2,200,0,3,2,5,50,3,30,21200
2021,202101,826613,2021001095198,55.0,2021008266131,4630,130234,1,2,64.0,4,1,30,6,0,2,200,0,3,2,6,64,1,10,21200
2021,202101,826613,2021001095198,55.0,2021008266131,4630,130234,1,3,72.0,4,1,13,6,0,2,200,0,3,2,0,2,0,0,21200
2021,202101,826613,2021001095198,55.0,2021008266131,4630,130234,1,4,50.0,4,1,1,6,0,2,200,0,0,2,0,1,0,0,21200
2021,202101,826757,2021001100643,124.0,2021008267571,4630,130134,1,1,124.0,1,2,49,4,1,8,801,2,3,2,8,81,1,10,45000
2021,202101,826842,2021001103852,43.0,2021008268421,4630,130234,1,1,42.0,2,2,81,1,0,2,200,0,3,2,11,114,1,10,70600
2021,202101,826842,2021001103852,43.0,2021008268421,4630,130234,1,2,44.0,2,1,77,1,0,2,200,0,3,2,6,63,3,30,70600
2021,202101,826867,2021001104837,122.0,2021008268671,4630,130134,1,1,123.0,3,2,39,4,2,7,700,0,4,2,7,71,1,10,28300
2021,202101,826867,2021001104837,122.0,2021008268671,4630,130134,1,2,103.0,3,2,17,6,1,7,700,0,3,2,5,50,1,10,28300
2021,202101,826867,2021001104837,122.0,2021008268671,4630,130134,1,3,127.0,3,1,15,6,0,7,700,0,3,2,4,40,0,0,28300
2021,202101,826932,2021001107203,101.0,2021008269321,4630,130134,1,1,101.0,1,1,56,2,0,7,700,3,6,2,6,63,1,10,55000
2021,202101,826989,2021001109210,164.0,2021008269891,4630,130134,1,1,164.0,3,1,70,1,0,7,700,0,4,2,6,63,3,30,25500
2021,202101,826989,2021001109210,164.0,2021008269891,4630,130134,1,2,175.0,3,2,67,1,0,7,700,0,4,2,4,40,3,30,25500
2021,202101,826989,2021001109210,164.0,2021008269891,4630,130134,1,3,201.0,3,2,42,6,1,7,700,0,4,2,6,63,3,30,25500
2021,202101,827072,2021001112221,227.0,2021008270721,4630,130234,1,1,227.0,1,1,32,6,0,8,845,1,3,2,10,101,1,10,86000
2021,202101,827108,2021001113600,73.0,2021008271081,4630,130134,1,1,73.0,1,1,39,6,0,2,200,2,4,2,10,101,1,10,90700
2021,202101,827116,2021001113897,107.0,2021008271161,4630,130134,1,1,108.0,1,2,31,6,1,1,100,3,4,2,11,114,1,10,32040
2021,202101,827133,2021001114467,58.0,2021008271331,4630,130234,1,1,59.0,1,1,69,4,0,2,200,2,3,2,6,63,3,30,23200
2021,202101,827141,2021001114721,105.0,2021008271411,4630,130134,1,1,105.0,7,2,70,6,0,2,200,2,3,2,7,71,1,10,95170
2021,202101,827141,2021001114721,105.0,2021008271411,4630,130134,1,2,142.0,7,1,48,6,0,2,200,0,3,2,6,63,3,30,95170
2021,202101,827141,2021001114721,105.0,2021008271411,4630,130134,1,3,104.0,7,2,67,5,0,2,200,3,3,2,10,101,3,30,95170
2021,202101,827141,2021001114721,105.0,2021008271411,4630,130134,1,4,76.0,7,1,65,4,0,2,200,2,3,2,10,101,3,30,95170
2021,202101,827141,2021001114721,105.0,2021008271411,4630,130134,1,5,125.0,7,1,56,6,0,2,200,3,3,1,10,101,1,10,95170
2021,202101,827141,2021001114721,105.0,2021008271411,4630,130134,1,6,141.0,7,1,32,6,0,2,200,0,3,1,8,81,2,20,95170
2021,202101,827141,2021001114721,105.0,2021008271411,4630,130134,1,7,142.0,7,1,47,6,0,2,200,0,4,2,5,50,3,30,95170
2021,202101,827165,2021001116047,315.0,2021008271651,4630,130134,1,1,314.0,1,1,32,6,0,8,826,2,3,1,6,63,1,10,4500
2021,202101,827187,2021001116900,78.0,2021008271871,4630,130134,1,1,78.0,5,2,30,1,2,8,826,3,5,1,6,63,1,10,105500
2021,202101,827187,2021001116900,78.0,2021008271871,4630,130134,1,2,90.0,5,1,34,1,0,8,826,3,6,1,6,63,1,10,105500
2021,202101,827187,2021001116900,78.0,2021008271871,4630,130134,1,3,103.0,5,1,11,6,0,2,200,0,4,2,2,22,0,0,105500
2021,202101,827187,2021001116900,78.0,2021008271871,4630,130134,1,4,72.0,5,1,1,6,0,2,200,0,0,2,0,1,0,0,105500
2021,202101,827187,2021001116900,78.0,2021008271871,4630,130134,1,5,92.0,5,1,31,6,0,8,826,3,6,1,0,2,1,10,105500
2021,202101,827265,2021001119760,99.0,2021008272651,4630,130134,1,1,99.0,4,2,49,4,1,7,700,3,5,1,6,63,1,10,91000
2021,202101,827265,2021001119760,99.0,2021008272651,4630,130134,1,2,79.0,4,1,19,6,0,7,700,0,4,1,6,63,1,10,91000
2021,202101,827265,2021001119760,99.0,2021008272651,4630,130134,1,3,110.0,4,1,16,6,0,7,700,0,4,1,4,40,3,30,91000
2021,202101,827265,2021001119760,99.0,2021008272651,4630,130134,1,4,126.0,4,1,61,4,0,7,700,3,6,1,10,101,1,10,91000
2021,202101,827387,2021001124024,129.0,2021008273871,4630,130234,1,1,129.0,1,2,52,4,0,2,200,3,3,1,6,63,1,10,8300
2021,202101,827387,2021001124024,129.0,2021008273871,4630,130234,1,2,150.0,1,1,58,2,0,2,200,2,3,2,6,63,1,10,55000
2021,202101,827396,2021001124193,144.0,2021008273961,4630,130134,1,1,144.0,1,2,55,6,0,7,700,3,1,1,6,63,1,10,20000
2021,202101,827396,2021001124193,144.0,2021008273961,4630,130134,1,2,148.0,1,2,52,6,0,7,700,3,1,1,6,63,1,10,20000
2021,202101,827417,2021001124999,114.0,2021008274171,4630,130134,1,1,115.0,2,2,79,4,0,2,200,0,3,2,1,15,3,30,82000
2021,202101,827417,2021001124999,114.0,2021008274171,4630,130134,1,2,125.0,2,1,57,6,0,2,200,0,3,1,10,101,1,10,82000
2021,202101,827466,2021001127110,227.0,2021008274661,4630,130234,1,1,228.0,2,2,60,6,0,2,200,0,3,2,6,64,2,20,0
2021,202101,827466,2021001127110,227.0,2021008274661,4630,130234,1,2,296.0,2,2,31,4,1,2,200,1,3,2,6,63,3,30,0
2021,202101,827537,2021001129889,574.0,2021008275371,4630,130234,1,1,573.0,2,1,26,6,0,2,200,0,3,1,8,81,2,20,60000
2021,202101,827537,2021001129889,574.0,2021008275371,4630,130234,1,2,507.0,2,2,5,6,0,2,200,0,3,2,1,11,0,0,60000
2021,202101,827573,2021001131312,296.0,2021008275731,4630,130134,1,1,295.0,1,2,64,4,0,9,904,2,1,2,5,50,3,30,27600
2021,202101,827573,2021001131312,296.0,2021008275731,4630,130134,1,2,220.0,1,1,65,5,0,9,904,3,1,1,0,2,3,30,0
2021,202101,827610,2021001132844,120.0,2021008276101,4630,130134,1,1,121.0,2,2,66,4,0,2,200,0,3,2,6,63,3,30,39800
2021,202101,827610,2021001132844,120.0,2021008276101,4630,130134,1,2,157.0,2,1,23,6,0,2,200,0,3,2,6,63,3,30,39800
2021,202101,827613,2021001133008,313.0,2021008276131,4630,130134,1,1,313.0,3,2,38,4,1,7,700,0,1,1,2,22,2,20,0
2021,202101,827613,2021001133008,313.0,2021008276131,4630,130134,1,2,131.0,3,1,18,6,0,7,700,0,4,2,5,50,3,30,0
2021,202101,827613,2021001133008,313.0,2021008276131,4630,130134,1,3,248.0,3,1,15,6,0,7,700,0,4,2,4,40,0,0,0
2021,202101,827810,2021001140887,58.0,2021008278101,4630,130134,1,1,59.0,1,1,71,6,0,2,200,0,3,2,8,81,3,30,15200
2021,202101,827812,2021001141068,60.0,2021008278121,4630,130134,1,1,59.0,2,1,76,1,0,1,100,2,4,2,3,30,3,30,39800
2021,202101,827812,2021001141068,60.0,2021008278121,4630,130134,1,2,64.0,2,2,67,1,0,1,100,2,4,2,6,63,1,10,39800
2021,202101,827905,2021001145380,78.0,2021008279051,4630,130234,1,1,78.0,5,2,41,1,1,2,200,3,4,2,8,81,1,10,16200
2021,202101,827905,2021001145380,78.0,2021008279051,4630,130234,1,2,88.0,5,1,40,1,0,2,200,3,4,2,10,101,1,10,16200
2021,202101,827905,2021001145380,78.0,2021008279051,4630,130234,1,3,73.0,5,2,11,6,0,2,200,3,3,2,2,22,0,0,16200
2021,202101,827905,2021001145380,78.0,2021008279051,4630,130234,1,4,101.0,5,1,8,6,0,2,200,3,3,2,1,14,0,0,16200
2021,202101,827905,2021001145380,78.0,2021008279051,4630,130234,1,5,71.0,5,1,4,6,0,2,200,3,0,2,1,12,0,0,16200
2021,202101,827924,2021001146024,125.0,2021008279241,4630,130234,1,1,126.0,1,2,44,6,1,2,200,0,3,2,6,61,2,20,0
2021,202101,827935,2021001146322,132.0,2021008279351,4630,130134,1,1,133.0,1,2,71,5,0,1,100,3,6,2,6,63,3,30,8400
2021,202101,827944,2021001146479,181.0,2021008279441,4630,130134,1,1,181.0,4,1,32,6,0,2,200,2,4,2,7,71,2,20,54100
2021,202101,827944,2021001146479,181.0,2021008279441,4630,130134,1,2,144.0,4,2,25,6,2,8,826,0,6,1,6,63,3,30,54100
2021,202101,827944,2021001146479,181.0,2021008279441,4630,130134,1,3,171.0,4,1,0,6,0,8,845,0,0,2,0,1,0,0,54100
2021,202101,827944,2021001146479,181.0,2021008279441,4630,130134,1,4,289.0,4,2,3,6,0,8,845,0,0,2,0,2,0,0,54100
2021,202101,827949,2021001146799,34.0,2021008279491,4630,130234,1,1,34.0,1,1,71,6,0,2,200,0,3,2,6,63,3,30,17600
2021,202101,827957,2021001147072,68.0,2021008279571,4630,130134,1,1,68.0,2,2,27,6,1,1,100,0,4,2,10,101,1,10,59410
2021,202101,827957,2021001147072,68.0,2021008279571,4630,130134,1,2,80.0,2,2,61,5,0,1,100,2,5,2,2,23,3,30,59410
2021,202101,827978,2021001148056,61.0,2021008279781,4630,130234,1,1,61.0,5,2,62,5,0,8,845,2,3,2,6,63,1,10,127400
2021,202101,827978,2021001148056,61.0,2021008279781,4630,130234,1,2,48.0,5,2,40,6,1,7,700,2,3,2,10,101,1,10,127400
2021,202101,827978,2021001148056,61.0,2021008279781,4630,130234,1,3,47.0,5,2,38,2,1,8,845,2,3,2,8,81,1,10,127400
2021,202101,827978,2021001148056,61.0,2021008279781,4630,130234,1,4,53.0,5,2,32,6,1,8,845,2,3,1,8,81,3,30,127400
2021,202101,827978,2021001148056,61.0,2021008279781,4630,130234,1,5,49.0,5,1,1,6,0,2,200,0,0,1,0,1,0,0,127400
2021,202101,828024,2021001149502,71.0,2021008280241,4630,130134,1,1,71.0,4,1,59,1,0,7,700,3,4,2,7,71,1,10,93400
2021,202101,828024,2021001149502,71.0,2021008280241,4630,130134,1,2,69.0,4,2,44,1,1,7,700,3,5,2,2,23,3,30,93400
2021,202101,828024,2021001149502,71.0,2021008280241,4630,130134,1,3,61.0,4,1,21,6,0,7,700,0,4,2,7,71,3,30,93400
2021,202101,828024,2021001149502,71.0,2021008280241,4630,130134,1,4,54.0,4,1,16,6,0,7,700,0,4,2,4,40,3,30,93400
2021,202101,828044,2021001150412,91.0,2021008280441,4630,130134,1,1,91.0,3,2,65,4,0,1,100,2,4,2,10,101,1,10,97700
2021,202101,828044,2021001150412,91.0,2021008280441,4630,130134,1,2,96.0,3,2,42,6,1,1,100,0,4,2,10,101,1,10,97700
2021,202101,828044,2021001150412,91.0,2021008280441,4630,130134,1,3,86.0,3,2,31,6,1,1,100,0,4,2,6,63,1,10,97700
2021,202101,828214,2021001157128,124.0,2021008282141,4630,130134,1,1,123.0,3,1,82,1,0,1,100,2,5,2,6,64,3,30,67950
2021,202101,828214,2021001157128,124.0,2021008282141,4630,130134,1,2,165.0,3,2,80,1,0,1,100,2,6,2,6,64,3,30,67950
2021,202101,828214,2021001157128,124.0,2021008282141,4630,130134,1,3,138.0,3,1,40,6,0,1,100,0,4,2,6,63,1,10,67950
2021,202101,828298,2021001161354,69.0,2021008282981,4630,130234,1,1,68.0,3,2,75,1,0,2,200,2,5,2,7,71,1,10,132000
2021,202101,828298,2021001161354,69.0,2021008282981,4630,130234,1,2,71.0,3,1,87,1,0,2,200,2,4,2,6,63,3,30,132000
2021,202101,828298,2021001161354,69.0,2021008282981,4630,130234,1,3,93.0,3,1,36,6,0,2,200,0,6,2,6,63,3,30,132000
2021,202101,828330,2021001162779,83.0,2021008283301,4630,130234,1,1,83.0,6,1,43,1,0,2,200,3,4,2,10,101,1,10,109000
2021,202101,828330,2021001162779,83.0,2021008283301,4630,130234,1,2,80.0,6,2,39,1,1,2,200,2,4,2,10,101,1,10,109000
2021,202101,828330,2021001162779,83.0,2021008283301,4630,130234,1,3,102.0,6,1,9,6,0,2,200,0,3,2,1,16,0,0,109000
2021,202101,828330,2021001162779,83.0,2021008283301,4630,130234,1,4,100.0,6,1,6,6,0,2,200,0,4,1,1,12,0,0,109000
2021,202101,828330,2021001162779,83.0,2021008283301,4630,130234,1,5,106.0,6,2,3,6,0,2,200,0,0,2,0,2,0,0,109000
2021,202101,828330,2021001162779,83.0,2021008283301,4630,130234,1,6,70.0,6,1,0,6,0,2,200,0,0,2,0,1,0,0,109000
2021,202101,828387,2021001165511,205.0,2021008283871,4630,130234,1,1,205.0,2,1,43,2,0,2,200,2,4,2,6,65,1,10,87500
2021,202101,828387,2021001165511,205.0,2021008283871,4630,130234,1,2,180.0,2,2,14,6,0,2,200,2,4,2,2,26,0,0,87500
2021,202101,828423,2021001166862,58.0,2021008284231,4630,130234,1,1,58.0,3,2,56,3,0,2,200,2,4,2,0,2,3,30,36400
2021,202101,828423,2021001166862,58.0,2021008284231,4630,130234,1,2,78.0,3,1,26,6,0,2,200,0,4,1,10,101,1,10,36400
2021,202101,828423,2021001166862,58.0,2021008284231,4630,130234,1,3,97.0,3,2,23,2,1,2,200,0,4,2,10,101,2,20,36400
2021,202101,828436,2021001167312,108.0,2021008284361,4630,130134,1,1,108.0,1,1,47,4,0,2,200,0,3,1,6,61,3,30,0
2021,202101,828449,2021001168041,74.0,2021008284491,4630,130234,1,1,74.0,3,2,38,6,1,2,200,0,3,2,6,64,1,10,34000
2021,202101,828449,2021001168041,74.0,2021008284491,4630,130234,1,2,70.0,3,2,13,6,0,2,200,0,3,2,2,25,0,0,34000
2021,202101,828449,2021001168041,74.0,2021008284491,4630,130234,1,3,96.0,3,1,5,6,0,2,200,0,3,2,1,11,0,0,34000
2021,202101,828460,2021001168597,334.0,2021008284601,4630,130134,1,1,333.0,3,2,38,6,1,2,200,2,3,2,6,64,2,20,15600
2021,202101,828460,2021001168597,334.0,2021008284601,4630,130134,1,2,277.0,3,2,9,6,0,2,200,0,3,2,1,17,0,0,15600
2021,202101,828460,2021001168597,334.0,2021008284601,4630,130134,1,3,350.0,3,1,4,6,0,2,200,0,0,2,1,11,0,0,15600
2021,202101,828480,2021001169457,68.0,2021008284801,4630,130134,1,1,67.0,2,1,67,1,0,8,826,2,5,2,10,101,1,10,62800
2021,202101,828480,2021001169457,68.0,2021008284801,4630,130134,1,2,79.0,2,2,62,1,0,7,700,2,5,1,10,101,3,30,62800
2021,202101,828491,2021001169714,71.0,2021008284911,4630,130134,1,1,71.0,3,1,59,1,0,8,826,2,5,1,6,61,1,10,59000
2021,202101,828491,2021001169714,71.0,2021008284911,4630,130134,1,2,59.0,3,2,65,1,0,8,826,3,1,1,6,63,2,20,59000
2021,202101,828491,2021001169714,71.0,2021008284911,4630,130134,1,3,77.0,3,2,30,6,1,8,826,0,4,2,10,101,1,10,59000
2021,202101,828496,2021001170107,52.0,2021008284961,4630,130134,1,1,53.0,3,1,86,5,0,1,100,2,6,2,1,17,3,30,113960
2021,202101,828496,2021001170107,52.0,2021008284961,4630,130134,1,2,72.0,3,2,63,6,0,1,100,2,6,2,1,11,3,30,113960
2021,202101,828496,2021001170107,52.0,2021008284961,4630,130134,1,3,72.0,3,2,61,6,0,1,100,2,6,2,2,26,1,10,113960
2021,202101,828547,2021001172270,110.0,2021008285471,4630,130134,1,1,111.0,5,2,33,6,2,1,100,3,4,2,6,63,1,10,40000
2021,202101,828547,2021001172270,110.0,2021008285471,4630,130134,1,2,169.0,5,1,30,6,0,7,700,0,3,1,6,63,2,20,40000
2021,202101,828547,2021001172270,110.0,2021008285471,4630,130134,1,3,227.0,5,2,1,6,0,8,826,0,0,2,0,1,0,0,40000
2021,202101,828547,2021001172270,110.0,2021008285471,4630,130134,1,4,134.0,5,1,0,6,0,8,826,0,0,2,0,1,0,0,40000
2021,202101,828547,2021001172270,110.0,2021008285471,4630,130134,1,5,135.0,5,1,0,6,0,8,826,0,0,2,0,1,0,0,40000
2021,202101,828566,2021001173010,171.0,2021008285661,4630,130234,1,1,172.0,2,1,56,1,0,2,200,0,3,2,8,81,3,30,90400
2021,202101,828566,2021001173010,171.0,2021008285661,4630,130234,1,2,142.0,2,2,62,1,0,2,200,0,3,2,8,81,1,10,90400
2021,202101,828582,2021001173745,129.0,2021008285821,4630,130234,1,1,129.0,1,1,76,5,0,7,700,0,5,2,6,63,3,30,14400
2021,202101,828594,2021001174088,277.0,2021008285941,4630,130234,1,1,276.0,2,2,73,6,0,2,200,0,3,2,8,81,3,30,42200
2021,202101,828594,2021001174088,277.0,2021008285941,4630,130234,1,2,261.0,2,1,85,5,0,2,200,0,3,2,6,63,3,30,42200
2021,202101,828692,2021001177908,153.0,2021008286921,4630,130134,1,1,153.0,2,2,40,4,1,1,100,3,5,1,6,63,2,20,0
2021,202101,828692,2021001177908,153.0,2021008286921,4630,130134,1,2,160.0,2,1,11,6,0,1,100,0,4,1,2,22,0,0,0
2021,202101,828699,2021001178264,94.0,2021008286991,4630,130234,1,1,94.0,3,2,38,6,1,2,200,0,3,2,5,50,3,30,0
2021,202101,828699,2021001178264,94.0,2021008286991,4630,130234,1,2,107.0,3,2,16,6,1,2,200,0,3,2,5,50,3,30,0
2021,202101,828699,2021001178264,94.0,2021008286991,4630,130234,1,3,98.0,3,1,35,6,0,2,200,0,3,2,6,63,3,30,0
2021,202101,828843,2021001183210,73.0,2021008288431,4630,130134,1,1,73.0,1,1,88,4,0,7,700,2,6,2,6,63,3,30,9400
2021,202101,828863,2021001183714,275.0,2021008288631,4630,130134,1,1,275.0,5,1,45,1,0,8,826,0,3,1,7,71,2,20,7200
2021,202101,828863,2021001183714,275.0,2021008288631,4630,130134,1,2,214.0,5,2,40,1,1,1,100,0,3,1,6,63,3,30,7200
2021,202101,828863,2021001183714,275.0,2021008288631,4630,130134,1,3,173.0,5,1,16,6,0,8,826,0,3,2,4,40,3,30,7200
2021,202101,828863,2021001183714,275.0,2021008288631,4630,130134,1,4,228.0,5,1,11,6,0,8,826,0,3,2,2,22,0,0,7200
2021,202101,828863,2021001183714,275.0,2021008288631,4630,130134,1,5,228.0,5,1,6,6,0,8,826,0,3,2,0,2,0,0,7200
2021,202101,828871,2021001183956,156.0,2021008288711,4630,130134,1,1,156.0,1,1,52,6,0,7,700,3,6,2,6,63,1,10,35000
2021,202101,828914,2021001185841,65.0,2021008289141,4630,130134,1,1,65.0,4,2,36,1,1,7,700,2,4,1,6,61,2,20,12500
2021,202101,828914,2021001185841,65.0,2021008289141,4630,130134,1,2,88.0,4,1,33,1,0,7,700,3,1,1,2,26,3,30,12500
2021,202101,828914,2021001185841,65.0,2021008289141,4630,130134,1,3,71.0,4,2,7,6,0,7,700,0,4,2,1,14,0,0,12500
2021,202101,828914,2021001185841,65.0,2021008289141,4630,130134,1,4,117.0,4,2,1,6,0,7,700,0,0,2,0,1,0,0,12500
2021,202101,828932,2021001186598,96.0,2021008289321,4630,130134,1,1,97.0,3,1,40,1,0,7,700,3,6,1,11,114,1,10,180000
2021,202101,828932,2021001186598,96.0,2021008289321,4630,130134,1,2,68.0,3,2,44,1,1,7,700,3,6,1,10,101,1,10,180000
2021,202101,828932,2021001186598,96.0,2021008289321,4630,130134,1,3,59.0,3,1,20,6,0,7,700,3,6,1,2,26,1,10,180000
2021,202101,828932,2021001186598,96.0,2021008289321,4630,130134,1,4,96.0,1,1,38,6,0,7,700,3,6,1,6,63,1,10,4700
2021,202101,828968,2021001187882,63.0,2021008289681,4630,130134,1,1,63.0,3,2,74,5,0,1,100,2,4,2,1,17,3,30,166600
2021,202101,828968,2021001187882,63.0,2021008289681,4630,130134,1,2,74.0,3,1,52,6,0,1,100,0,4,2,11,114,1,10,166600
2021,202101,828968,2021001187882,63.0,2021008289681,4630,130134,1,3,62.0,3,1,49,6,0,1,100,0,4,2,6,61,3,30,166600
2021,202101,828993,2021001188951,87.0,2021008289931,4630,130134,1,1,88.0,1,2,31,6,1,8,826,0,3,2,0,2,1,10,23000
2021,202101,829037,2021001190969,342.0,2021008290371,4630,130234,1,1,342.0,2,2,27,6,1,2,200,0,3,2,6,63,3,30,0
2021,202101,829037,2021001190969,342.0,2021008290371,4630,130234,1,2,308.0,2,1,5,6,0,2,200,0,3,2,0,2,0,0,0
2021,202101,829151,2021001195578,359.0,2021008291511,4630,130134,1,1,359.0,4,2,43,6,1,7,700,3,6,1,2,26,3,30,0
2021,202101,829151,2021001195578,359.0,2021008291511,4630,130134,1,2,491.0,4,1,44,6,0,7,700,3,6,1,6,63,1,10,0
2021,202101,829151,2021001195578,359.0,2021008291511,4630,130134,1,3,384.0,4,2,9,6,0,7,700,0,4,2,1,15,0,0,0
2021,202101,829151,2021001195578,359.0,2021008291511,4630,130134,1,4,634.0,4,2,2,6,0,7,700,0,0,2,0,1,0,0,0
2021,202101,829221,2021001198012,158.0,2021008292211,4630,130134,1,1,157.0,5,2,34,1,1,7,700,2,4,2,10,101,1,10,90000
2021,202101,829221,2021001198012,158.0,2021008292211,4630,130134,1,2,189.0,5,1,40,1,0,7,700,3,6,2,6,63,1,10,90000
2021,202101,829221,2021001198012,158.0,2021008292211,4630,130134,1,3,148.0,5,2,5,6,0,7,700,0,4,2,1,11,0,0,90000
2021,202101,829221,2021001198012,158.0,2021008292211,4630,130134,1,4,244.0,5,2,4,6,0,7,700,0,0,2,0,2,0,0,90000
2021,202101,829221,2021001198012,158.0,2021008292211,4630,130134,1,5,145.0,5,1,2,6,0,7,700,0,0,2,0,1,0,0,90000
